attendance	team1	team2	goals	tie	pk	stage	round	year	date	time	stadium	referee	url
7945	Hungary	Argentina	-	FALSE	FALSE	GROUP STAGE	FALSE	1962	6-06-1962 (15:00 h)	15:00	Braden Copper (Rancagua)	Arturo Yamasaki (PER)	1962_CHILE_FS.htm
7167	Yugoslavia	Colombia	May-00	FALSE	FALSE	GROUP STAGE	FALSE	1962	7-06-1962 (15:00 h)	15:00	Carlos Dittborn (Arica)	Juan Carlos Robles (CHI)	1962_CHILE_FS.htm
59828	Italy	Switzerland	Mar-00	FALSE	FALSE	GROUP STAGE	FALSE	1962	7-06-1962 (15:00 h)	15:00	Estadio Nacional (Santiago de Chile)	Nikolaj Latishev (USSR)	1962_CHILE_FS.htm
10648	Mexico	Czechoslovakia	1-Mar	FALSE	FALSE	GROUP STAGE	FALSE	1962	7-06-1962 (15:00 h)	15:00	Sausalito (ViÌÄå±a del Mar)	Gottfried Dienst (SWI)	1962_CHILE_FS.htm
5700	England	Bulgaria	-	FALSE	FALSE	GROUP STAGE	FALSE	1962	7-06-1962 (15:00 h)	15:00	Braden Copper (Rancagua)	Arthur Blavier (BEL)	1962_CHILE_FS.htm
17268	Chile	Soviet Union	1-Feb	FALSE	FALSE	1/4 FINAL	FALSE	1962	10-06-1962 (14:30 h)	14:30	Carlos Dittborn (Arica)	Leo Horn (NED)	1962_CHILE_FS.htm
63324	Yugoslavia	FRG	Jan-00	FALSE	FALSE	1/4 FINAL	FALSE	1962	10-06-1962 (14:30 h)	14:30	Estadio Nacional (Santiago de Chile)	Arturo Yamasaki (PER)	1962_CHILE_FS.htm
17736	Brazil	England	1-Mar	FALSE	FALSE	1/4 FINAL	FALSE	1962	10-06-1962 (14:30 h)	14:30	Sausalito (ViÌÄå±a del Mar)	Pierre Schwinte (FRA)	1962_CHILE_FS.htm
11690	Czechoslovakia	Hungary	Jan-00	FALSE	FALSE	1/4 FINAL	FALSE	1962	10-06-1962 (14:30 h)	14:30	Braden Copper (Rancagua)	Nikolaj Latishev (USSR)	1962_CHILE_FS.htm
76594	Brazil	Chile	2-Apr	FALSE	FALSE	1/2 FINAL	FALSE	1962	13-06-1962 (14:30 h)	14:30	Estadio Nacional (Santiago de Chile)	Arturo Yamasaki (PER)	1962_CHILE_FS.htm
5890	Czechoslovakia	Yugoslavia	1-Mar	FALSE	FALSE	1/2 FINAL	FALSE	1962	13-06-1962 (14:30 h)	14:30	Sausalito (ViÌÄå±a del Mar)	Gottfried Dienst (SWI)	1962_CHILE_FS.htm
66697	Chile	Yugoslavia	Jan-00	FALSE	FALSE	PLACES 3-4	FALSE	1962	16-06-1962 (14:30 h)	14:30	Estadio Nacional (Santiago de Chile)	Juan GardeazÌÄåÁbal (SPA)	1962_CHILE_FS.htm
68679	Brazil	Czechoslovakia	1-Mar	FALSE	FALSE	FINAL ROUND	FALSE	1962	17-06-1962 (14:30 h)	14:30	Estadio Nacional (Santiago de Chile)	Nikolaj Latishev (USSR)	1962_CHILE_FS.htm
61500	Brazil	Yugoslavia	-	FALSE	FALSE	GROUP STAGE	first	1974	13-06-1974 (17:00 h)	17:00	Waldstadion (Frankfurt am Main)	Rudolf Scheurer (SWI)	1974_FRG_FS.htm
83168	FRG	Chile	Jan-00	FALSE	FALSE	GROUP STAGE	first	1974	14-06-1974 (16:30 h)	16:30	Olympiastadion (West-Berlin)	DoÌãåÙan Babacan (TUR)	1974_FRG_FS.htm
18180	GDR	Australia	Feb-00	FALSE	FALSE	GROUP STAGE	first	1974	14-06-1974 (19:30 h)	19:30	Volksparkstadion (Hamburg)	Youssou NÌ¢åÛåªDiaye (SEN)	1974_FRG_FS.htm
25800	Zaire	Scotland	0-2	FALSE	FALSE	GROUP STAGE	first	1974	14-06-1974 (19:30 h)	19:30	Westfalenstadion (Dortmund)	Gerhard Schulenburg (FRG)	1974_FRG_FS.htm
23800	Sweden	Bulgaria	-	FALSE	FALSE	GROUP STAGE	first	1974	15-06-1974 (16:00 h)	16:00	Rheinstadion (DÌÄå_sseldorf)	ÌÄåädison PÌÄå©rez NÌÄå_ÌÄå±ez (PER)	1974_FRG_FS.htm
53700	Uruguay	Netherlands	0-2	FALSE	FALSE	GROUP STAGE	first	1974	15-06-1974 (16:00 h)	16:00	Niedersachsenstadion (Hannover)	KÌÄåÁroly Palotai (HUN)	1974_FRG_FS.htm
51100	Italy	Haiti	1-Mar	FALSE	FALSE	GROUP STAGE	first	1974	15-06-1974 (18:00 h)	18:00	Olympiastadion (MÌÄå_nchen)	Vicente Llobregat (VEN)	1974_FRG_FS.htm
31500	Poland	Argentina	2-Mar	FALSE	FALSE	GROUP STAGE	first	1974	15-06-1974 (18:00 h)	18:00	Neckarstadion (Stuttgart)	Clive Thomas (WAL)	1974_FRG_FS.htm
53300	Australia	FRG	0-3	FALSE	FALSE	GROUP STAGE	first	1974	18-06-1974 (16:00 h)	16:00	Volksparkstadion (Hamburg)	Mustafa Kamel (EGY)	1974_FRG_FS.htm
27300	Chile	GDR	1-Jan	FALSE	FALSE	GROUP STAGE	first	1974	18-06-1974 (19:30 h)	19:30	Olympiastadion (West-Berlin)	Aurelio Angonese (ITA)	1974_FRG_FS.htm
31700	Yugoslavia	Zaire	Sep-00	FALSE	FALSE	GROUP STAGE	first	1974	18-06-1974 (19:30 h)	19:30	Parkstadion (Gelsenkirchen)	Omar Delgado (COL)	1974_FRG_FS.htm
62000	Scotland	Brazil	-	FALSE	FALSE	GROUP STAGE	first	1974	18-06-1974 (19:30 h)	19:30	Waldstadion (Frankfurt am Main)	Arie van Gemert (NED)	1974_FRG_FS.htm
53700	Netherlands	Sweden	-	FALSE	FALSE	GROUP STAGE	first	1974	19-06-1974 (19:30 h)	19:30	Westfalenstadion (Dortmund)	Werner Winsemann (CAN)	1974_FRG_FS.htm
13400	Bulgaria	Uruguay	1-Jan	FALSE	FALSE	GROUP STAGE	first	1974	19-06-1974 (19:30 h)	19:30	Niedersachsenstadion (Hannover)	Jack Taylor (ENG)	1974_FRG_FS.htm
25400	Haiti	Poland	0-7	FALSE	FALSE	GROUP STAGE	first	1974	19-06-1974 (19:30 h)	19:30	Olympiastadion (MÌÄå_nchen)	Govindasamy Suppiah (SIN)	1974_FRG_FS.htm
68900	Argentina	Italy	1-Jan	FALSE	FALSE	GROUP STAGE	first	1974	19-06-1974 (19:30 h)	19:30	Neckarstadion (Stuttgart)	Pavel Kazakov (USSR)	1974_FRG_FS.htm
14681	Australia	Chile	-	FALSE	FALSE	GROUP STAGE	first	1974	22-06-1974 (16:00 h)	16:00	Olympiastadion (West-Berlin)	Jaffar Namdar (IRN)	1974_FRG_FS.htm
36200	Zaire	Brazil	0-3	FALSE	FALSE	GROUP STAGE	first	1974	22-06-1974 (18:00 h)	18:00	Parkstadion (Gelsenkirchen)	Nicolae Rainea (ROM)	1974_FRG_FS.htm
56000	Scotland	Yugoslavia	1-Jan	FALSE	FALSE	GROUP STAGE	first	1974	22-06-1974 (18:00 h)	18:00	Waldstadion (Frankfurt am Main)	Alfonso GonzÌÄåÁlez Archundia (MEX)	1974_FRG_FS.htm
60350	GDR	FRG	Jan-00	FALSE	FALSE	GROUP STAGE	first	1974	22-06-1974 (19:30 h)	19:30	Volksparkstadion (Hamburg)	RamÌÄå_n Barreto (URU)	1974_FRG_FS.htm
53300	Bulgaria	Netherlands	4-Jan	FALSE	FALSE	GROUP STAGE	first	1974	23-06-1974 (16:00 h)	16:00	Westfalenstadion (Dortmund)	Tony BoÌÉåÁkoviÌãåà (AUS)	1974_FRG_FS.htm
28300	Sweden	Uruguay	Mar-00	FALSE	FALSE	GROUP STAGE	first	1974	23-06-1974 (16:00 h)	16:00	Rheinstadion (DÌÄå_sseldorf)	Erich Linemayr (AUT)	1974_FRG_FS.htm
25900	Argentina	Haiti	1-Apr	FALSE	FALSE	GROUP STAGE	first	1974	23-06-1974 (16:00 h)	16:00	Olympiastadion (MÌÄå_nchen)	Pablo SÌÄåÁnchez IbÌÄåÁÌÄå±ez (SPA)	1974_FRG_FS.htm
68900	Poland	Italy	1-Feb	FALSE	FALSE	GROUP STAGE	first	1974	23-06-1974 (16:00 h)	16:00	Neckarstadion (Stuttgart)	Hans-Joachim Weyland (FRG)	1974_FRG_FS.htm
66085	Yugoslavia	FRG	0-2	FALSE	FALSE	GROUP STAGE	second	1974	26-06-1974 (16:00 h)	16:00	Rheinstadion (DÌÄå_sseldorf)	Armando Marques (BRA)	1974_FRG_FS.htm
55348	Netherlands	Argentina	Apr-00	FALSE	FALSE	GROUP STAGE	second	1974	26-06-1974 (19:30 h)	19:30	Parkstadion (Gelsenkirchen)	Robert Davidson (SCO)	1974_FRG_FS.htm
58463	Brazil	GDR	Jan-00	FALSE	FALSE	GROUP STAGE	second	1974	26-06-1974 (19:30 h)	19:30	Niedersachsenstadion (Hannover)	Clive Thomas (WAL)	1974_FRG_FS.htm
43755	Sweden	Poland	0-1	FALSE	FALSE	GROUP STAGE	second	1974	26-06-1974 (19:30 h)	19:30	Neckarstadion (Stuttgart)	RamÌÄå_n Barreto (URU)	1974_FRG_FS.htm
67148	GDR	Netherlands	0-2	FALSE	FALSE	GROUP STAGE	second	1974	30-06-1974 (16:00 h)	16:00	Parkstadion (Gelsenkirchen)	Rudolf Scheurer (SWI)	1974_FRG_FS.htm
39400	Argentina	Brazil	2-Jan	FALSE	FALSE	GROUP STAGE	second	1974	30-06-1974 (16:00 h)	16:00	Niedersachsenstadion (Hannover)	Vital Loraux (BEL)	1974_FRG_FS.htm
53200	Poland	Yugoslavia	1-Feb	FALSE	FALSE	GROUP STAGE	second	1974	30-06-1974 (16:00 h)	16:00	Waldstadion (Frankfurt am Main)	Rudolf GlÌÄå_ckner (GDR)	1974_FRG_FS.htm
67861	FRG	Sweden	2-Apr	FALSE	FALSE	GROUP STAGE	second	1974	30-06-1974 (19:30 h)	19:30	Rheinstadion (DÌÄå_sseldorf)	Pavel Kazakov (USSR)	1974_FRG_FS.htm
61249	Poland	FRG	0-1	FALSE	FALSE	GROUP STAGE	second	1974	3-07-1974 (16:00 h)	16:00	Waldstadion (Frankfurt am Main)	Erich Linemayr (AUT)	1974_FRG_FS.htm
52500	Netherlands	Brazil	Feb-00	FALSE	FALSE	GROUP STAGE	second	1974	3-07-1974 (19:30 h)	19:30	Westfalenstadion (Dortmund)	Kurt Tschenscher (FRG)	1974_FRG_FS.htm
53054	Argentina	GDR	1-Jan	FALSE	FALSE	GROUP STAGE	second	1974	3-07-1974 (19:30 h)	19:30	Parkstadion (Gelsenkirchen)	Jack Taylor (ENG)	1974_FRG_FS.htm
37700	Sweden	Yugoslavia	1-Feb	FALSE	FALSE	GROUP STAGE	second	1974	3-07-1974 (19:30 h)	19:30	Rheinstadion (DÌÄå_sseldorf)	Luis Pestarino (ARG)	1974_FRG_FS.htm
74100	Poland	Brazil	Jan-00	FALSE	FALSE	PLACES 3-4	FALSE	1974	6-07-1974 (16:00 h)	16:00	Olympiastadion (MÌÄå_nchen)	Aurelio Angonese (ITA)	1974_FRG_FS.htm
77833	FRG	Netherlands	1-Feb	FALSE	FALSE	FINAL ROUND	FALSE	1974	7-07-1974 (16:00 h)	16:00	Olympiastadion (MÌÄå_nchen)	Jack Taylor (ENG)	1974_FRG_FS.htm
62561	France	Senegal	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2002	31-05-2002 (20:30 h)	20:30	Seoul World Cup Gyeonggijang Ì¢åÛåÓ Seoul World Cup Stadium (Seoul)	Ali Mohammed Bujsaim (UAE)	2002_KJ_FS.htm
33679	Ireland	Cameroon	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2002	1-06-2002 (15:30 h)	15Ìâå_:30 	Niigata Sutajiamu Ì¢åÛåÏBiggu SuwanÌ¢åÛåù Ì¢åÛåÓ Niigata Stadium Ì¢åÛåÏBig SwanÌ¢åÛåù (Niigata)	Toru Kamikawa (JAP)	2002_KJ_FS.htm
30157	Uruguay	Denmark	2-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2002	1-06-2002 (18:00 h)	18:00	Munsu Chukku Gyeonggijang Ì¢åÛåÓ Munsu Football Stadium (Ulsan)	Saad Kamel Mane (KUW)	2002_KJ_FS.htm
32218	Germany	Saudi Arabia	Aug-00	FALSE	FALSE	GROUP STAGE	FALSE	2002	1-06-2002 (20:30 h)	20:30	Sapporo Domu Ì¢åÛåÏHirobaÌ¢åÛåù Ì¢åÛåÓ Sapporo Dome Ì¢åÛåÏSquareÌ¢åÛåù (Sapporo)	Ubaldo Aquino (PAR)	2002_KJ_FS.htm
34050	Argentina	Nigeria	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	2002	2-06-2002 (14:30 h)	14:30	Kashima Sutajiamu Ì¢åÛåÓ Kashima Stadium (Ibaraki)	Gilles VeissiÌÄå¬re (FRA)	2002_KJ_FS.htm
25186	Paraguay	South Africa	2-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2002	2-06-2002 (16:30 h)	16:30	Asiad Ju Gyeonggijang Ì¢åÛåÓ Asiad Main Stadium (Busan)	Ìãå_uboÌÉåÁ MicheÌãå_ (SVK)	2002_KJ_FS.htm
52721	England	Sweden	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2002	2-06-2002 (18:30 h)	18:30	Saitama Sutajiamu 2002 Ì¢åÛåÓ Saitama Stadium 2002 (Saitama)	Carlos EugÌÄå»nio Simon (BRA)	2002_KJ_FS.htm
28598	Spain	Slovenia	1-Mar	FALSE	FALSE	GROUP STAGE	FALSE	2002	2-06-2002 (20:30 h)	20:30	Gwangju World Cup Gyeonggijang Ì¢åÛåÓ Gwangju World Cup Stadium (Gwangju)	Mohammed Guezzaz (MOR)	2002_KJ_FS.htm
32239	Croatia	Mexico	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2002	3-06-2002 (15:30 h)	15:30	Niigata Sutajiamu Ì¢åÛåÏBiggu SuwanÌ¢åÛåù Ì¢åÛåÓ Niigata Stadium Ì¢åÛåÏBig SwanÌ¢åÛåù (Niigata)	LÌÄå_ JÌÄå_n (CHN)	2002_KJ_FS.htm
33842	Brazil	Turkey	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2002	3-06-2002 (18:00 h)	18:00	Munsu Chukku Gyeonggijang Ì¢åÛåÓ Munsu Football Stadium (Ulsan)	Kim Young-joo (SKR)	2002_KJ_FS.htm
31081	Italy	Ecuador	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	2002	3-06-2002 (20:30 h)	20:30	Sapporo Domu Ì¢åÛåÏHirobaÌ¢åÛåù Ì¢åÛåÓ Sapporo Dome Ì¢åÛåÏSquareÌ¢åÛåù (Sapporo)	Brian Hall (USA)	2002_KJ_FS.htm
27217	China	Costa Rica	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2002	4-06-2002 (15:30 h)	15:30	Gwangju World Cup Gyeonggijang Ì¢åÛåÓ Gwangju World Cup Stadium (Gwangju)	Kyros Vassaras (GRE)	2002_KJ_FS.htm
55256	Japan	Belgium	2-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2002	4-06-2002 (18:00 h)	18:00	Saitama Sutajiamu 2002 Ì¢åÛåÓ Saitama Stadium 2002 (Saitama)	William Mattus (CRC)	2002_KJ_FS.htm
48760	South Korea	Poland	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	2002	4-06-2002 (20:30 h)	20:30	Asiad Ju Gyeonggijang Ì¢åÛåÓ Asiad Main Stadium (Busan)	ÌÄåÒscar JuliÌÄåÁn Ruiz (COL)	2002_KJ_FS.htm
30957	Russia	Tunisia	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	2002	5-06-2002 (15:30 h)	15:30	Uingu Sutajiamu Ì¢åÛåÓ Wing Stadium (Kobe)	Peter Prendergast (JAM)	2002_KJ_FS.htm
37306	USA	Portugal	2-Mar	FALSE	FALSE	GROUP STAGE	FALSE	2002	5-06-2002 (18:00 h)	18:00	Suwon World Cup Gyeonggijang Ì¢åÛåÓ Suwon World Cup Stadium (Suwon)	Byron Moreno (ECU)	2002_KJ_FS.htm
35854	Germany	Ireland	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2002	5-06-2002 (20:30 h)	20:30	Kashima Sutajiamu Ì¢åÛåÓ Kashima Stadium (Ibaraki)	Kim Milton Nielsen (DEN)	2002_KJ_FS.htm
43500	Denmark	Senegal	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2002	6-06-2002 (15:30 h)	15:30	Daegu World Cup Gyeonggijang Ì¢åÛåÓ Daegu World Cup Stadium (Daegu)	Carlos Batres (GUA)	2002_KJ_FS.htm
52328	Cameroon	Saudi Arabia	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	2002	6-06-2002 (18:00 h)	18:00	Saitama Sutajiamu 2002 Ì¢åÛåÓ Saitama Stadium 2002 (Saitama)	Terje Hauge (NOR)	2002_KJ_FS.htm
38289	France	Uruguay	-	FALSE	FALSE	GROUP STAGE	FALSE	2002	6-06-2002 (20:30 h)	20:30	Asiad Ju Gyeonggijang Ì¢åÛåÓ Asiad Main Stadium (Busan)	Felipe Ramos Rizo (MEX)	2002_KJ_FS.htm
36194	Sweden	Nigeria	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2002	7-06-2002 (15:30 h)	15:30	Uingu Sutajiamu Ì¢åÛåÓ Wing Stadium (Kobe)	RenÌÄå© Ortube (BOL)	2002_KJ_FS.htm
24000	Spain	Paraguay	1-Mar	FALSE	FALSE	GROUP STAGE	FALSE	2002	7-06-2002 (18:00 h)	18:00	Jeonju World Cup Gyeonggijang Ì¢åÛåÓ Jeonju World Cup Stadium (Jeonju)	Gamal el-Ghandour (EGY)	2002_KJ_FS.htm
35927	Argentina	England	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2002	7-06-2002 (20:30 h)	20:30	Sapporo Domu Ì¢åÛåÏHirobaÌ¢åÛåù Ì¢åÛåÓ Sapporo Dome Ì¢åÛåÏSquareÌ¢åÛåù (Sapporo)	Pierluigi Collina (ITA)	2002_KJ_FS.htm
47226	South Africa	Slovenia	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	2002	8-06-2002 (15:30 h)	15:30	Daegu World Cup Gyeonggijang Ì¢åÛåÓ Daegu World Cup Stadium (Daegu)	ÌÄåÅngel Osvaldo SÌÄåÁnchez (ARG)	2002_KJ_FS.htm
36472	Italy	Croatia	2-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2002	8-06-2002 (18:00 h)	18:00	Kashima Sutajiamu Ì¢åÛåÓ Kashima Stadium (Ibaraki)	Graham Poll (ENG)	2002_KJ_FS.htm
36750	Brazil	China	Apr-00	FALSE	FALSE	GROUP STAGE	FALSE	2002	8-06-2002 (20:30 h)	20:30	Jeju World Cup Gyeonggijang Ì¢åÛåÓ Jeju World Cup Stadium (Seogwipo)	Anders Frisk (SWE)	2002_KJ_FS.htm
45610	Mexico	Ecuador	1-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2002	9-06-2002 (15:30 h)	15:30	Miyagi Sutajiamu Ì¢åÛåÓ Miyagi Stadium (Miyagi)	Mourad Daami (TUN)	2002_KJ_FS.htm
42299	Costa Rica	Turkey	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2002	9-06-2002 (18:00 h)	18:00	Munhak Gyeonggijang Ì¢åÛåÓ Literary Stadium (Incheon)	Coffi Codjia (BEN)	2002_KJ_FS.htm
66108	Japan	Russia	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	2002	9-06-2002 (20:30 h)	20:30	Kokusai Sogo Kyogijo Ì¢åÛåÓ International Stadium (Yokohama)	Markus Merk (GER)	2002_KJ_FS.htm
60778	South Korea	USA	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2002	10-06-2002 (15:30 h)	15:30	Daegu World Cup Gyeonggijang Ì¢åÛåÓ Daegu World Cup Stadium (Daegu)	Urs Meier (SWI)	2002_KJ_FS.htm
39700	Tunisia	Belgium	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2002	10-06-2002 (18:00 h)	18:00	Oita Sutajiamu Ì¢åÛåÏBiggu AiÌ¢åÛåù Ì¢åÛåÓ Oita Stadium Ì¢åÛåÏBig EyeÌ¢åÛåù (Oita)	Mark Shield (AUS)	2002_KJ_FS.htm
31000	Portugal	Poland	Apr-00	FALSE	FALSE	GROUP STAGE	FALSE	2002	10-06-2002 (20:30 h)	20:30	Jeonju World Cup Gyeonggijang Ì¢åÛåÓ Jeonju World Cup Stadium (Jeonju)	Hugh Dallas (SCO)	2002_KJ_FS.htm
48100	Denmark	France	Feb-00	FALSE	FALSE	GROUP STAGE	FALSE	2002	11-06-2002 (15:30 h)	15:30	Munhak Gyeonggijang Ì¢åÛåÓ Literary Stadium (Incheon)	VÌÄå_tor Manuel Melo Pereira (POR)	2002_KJ_FS.htm
33681	Senegal	Uruguay	3-Mar	FALSE	FALSE	GROUP STAGE	FALSE	2002	11-06-2002 (15:30 h)	15:30	Suwon World Cup Gyeonggijang Ì¢åÛåÓ Suwon World Cup Stadium (Suwon)	Jan Wegereef (NED)	2002_KJ_FS.htm
47085	Cameroon	Germany	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2002	11-06-2002 (20:30 h)	20:30	Sutajiamu Ì¢åÛåÏEkopaÌ¢åÛåù Ì¢åÛåÓ Stadium Ì¢åÛåÏEcopaÌ¢åÛåù (Shizuoka)	Antonio JesÌÄå_s LÌÄå_pez Nieto (SPA)	2002_KJ_FS.htm
65320	Saudi Arabia	Ireland	0-3	FALSE	FALSE	GROUP STAGE	FALSE	2002	11-06-2002 (20:30 h)	20:30	Kokusai Sogo Kyogijo Ì¢åÛåÓ International Stadium (Yokohama)	Falla NÌ¢åÛåªDoye (SEN)	2002_KJ_FS.htm
45777	Sweden	Argentina	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2002	12-06-2002 (15:30 h)	15:30	Miyagi Sutajiamu Ì¢åÛåÓ Miyagi Stadium (Miyagi)	Ali Mohammed Bujsaim (UAE)	2002_KJ_FS.htm
44864	Nigeria	England	-	FALSE	FALSE	GROUP STAGE	FALSE	2002	12-06-2002 (15:30 h)	15:30	Nagai Rikujo Kyogijo Ì¢åÛåÓ Nagai Stadium (Osaka)	Brian Hall (USA)	2002_KJ_FS.htm
31024	South Africa	Spain	3-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2002	12-06-2002 (20:30 h)	20:30	Daejeon World Cup Gyeonggijang Ì¢åÛåÓ Daejeon World Cup Stadium (Daejeon)	Saad Kamel Mane (KUW)	2002_KJ_FS.htm
30176	Slovenia	Paraguay	3-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2002	12-06-2002 (20:30 h)	20:30	Jeju World Cup Gyeonggijang Ì¢åÛåÓ Jeju World Cup Stadium (Seogwipo)	Felipe Ramos Rizo (MEX)	2002_KJ_FS.htm
38524	Costa Rica	Brazil	5-Feb	FALSE	FALSE	GROUP STAGE	FALSE	2002	13-06-2002 (15:30 h)	15:30	Suwon World Cup Gyeonggijang Ì¢åÛåÓ Suwon World Cup Stadium (Suwon)	Gamal el-Ghandour (EGY)	2002_KJ_FS.htm
43605	Turkey	China	Mar-00	FALSE	FALSE	GROUP STAGE	FALSE	2002	13-06-2002 (15:30 h)	15:30	Seoul World Cup Gyeonggijang Ì¢åÛåÓ Seoul World Cup Stadium (Seoul)	ÌÄåÒscar JuliÌÄåÁn Ruiz (COL)	2002_KJ_FS.htm
65862	Ecuador	Croatia	Jan-00	FALSE	FALSE	GROUP STAGE	FALSE	2002	13-06-2002 (20:30 h)	20:30	Kokusai Sogo Kyogijo Ì¢åÛåÓ International Stadium (Yokohama)	William Mattus (CRC)	2002_KJ_FS.htm
39291	Mexico	Italy	1-Jan	FALSE	FALSE	GROUP STAGE	FALSE	2002	13-06-2002 (20:30 h)	20:30	Oita Sutajiamu Ì¢åÛåÏBiggu AiÌ¢åÛåù Ì¢åÛåÓ Oita Stadium Ì¢åÛåÏBig EyeÌ¢åÛåù (Oita)	Carlos EugÌÄå»nio Simon (BRA)	2002_KJ_FS.htm
46640	Belgium	Russia	2-Mar	FALSE	FALSE	GROUP STAGE	FALSE	2002	14-06-2002 (15:30 h)	15:30	Sutajiamu Ì¢åÛåÏEkopaÌ¢åÛåù Ì¢åÛåÓ Stadium Ì¢åÛåÏEcopaÌ¢åÛåù (Shizuoka)	Kim Milton Nielsen (DEN)	2002_KJ_FS.htm
45213	Tunisia	Japan	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2002	14-06-2002 (15:30 h)	15:30	Nagai Rikujo Kyogijo Ì¢åÛåÓ Nagai Stadium (Osaka)	Gilles VeissiÌÄå¬re (FRA)	2002_KJ_FS.htm
26482	Poland	USA	1-Mar	FALSE	FALSE	GROUP STAGE	FALSE	2002	14-06-2002 (20:30 h)	20:30	Daejeon World Cup Gyeonggijang Ì¢åÛåÓ Daejeon World Cup Stadium (Daejeon)	LÌÄå_ JÌÄå_n (CHN)	2002_KJ_FS.htm
50239	Portugal	South Korea	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2002	14-06-2002 (20:30 h)	20:30	Munhak Gyeonggijang Ì¢åÛåÓ Literary Stadium (Incheon)	ÌÄåÅngel Osvaldo SÌÄåÁnchez (ARG)	2002_KJ_FS.htm
25176	Germany	Paraguay	Jan-00	FALSE	FALSE	1/8 FINAL	FALSE	2002	15-06-2002 (15:30 h)	15:30	Jeju World Cup Gyeonggijang Ì¢åÛåÓ Jeju World Cup Stadium (Seogwipo)	Carlos Batres (GUA)	2002_KJ_FS.htm
40582	Denmark	England	0-3	FALSE	FALSE	1/8 FINAL	FALSE	2002	15-06-2002 (20:30 h)	20:30	Niigata Sutajiamu Ì¢åÛåÏBiggu SuwanÌ¢åÛåù Ì¢åÛåÓ Niigata Stadium Ì¢åÛåÏBig SwanÌ¢åÛåù (Niigata)	Markus Merk (GER)	2002_KJ_FS.htm
39747	Sweden	Senegal	2-Jan	FALSE	FALSE	1/8 FINAL	FALSE	2002	16-06-2002 (15:30 h)	15:30	Oita Sutajiamu Ì¢åÛåÏBiggu AiÌ¢åÛåù Ì¢åÛåÓ Oita Stadium Ì¢åÛåÏBig EyeÌ¢åÛåù (Oita)	Ubaldo Aquino (PAR)	2002_KJ_FS.htm
38926	Spain	Ireland	1-Jan	FALSE	0-1 (Robbie Keane); 1-1 (Hierro) / 1-1 (Holland [out]); 2-1 (Baraja) / 2-1 (Connolly [saved]); 2-1 (Juanfran [out]) / 2-1 (Kilbane [saved]); 2-1 (ValerÌÄå_n [out]) / 2-2 (Finnan); 3-2 (Mendieta)	1/8 FINAL	FALSE	2002	16-06-2002 (20:30 h)	20:30	Suwon World Cup Gyeonggijang Ì¢åÛåÓ Suwon World Cup Stadium (Suwon)	Anders Frisk (SWE)	2002_KJ_FS.htm
36380	Mexico	USA	0-2	FALSE	FALSE	1/8 FINAL	FALSE	2002	17-06-2002 (15:30 h)	15:30	Jeonju World Cup Gyeonggijang Ì¢åÛåÓ Jeonju World Cup Stadium (Jeonju)	VÌÄå_tor Manuel Melo Pereira (POR)	2002_KJ_FS.htm
40440	Brazil	Belgium	Feb-00	FALSE	FALSE	1/8 FINAL	FALSE	2002	17-06-2002 (20:30 h)	20:30	Uingu Sutajiamu Ì¢åÛåÓ Wing Stadium (Kobe)	Peter Prendergast (JAM)	2002_KJ_FS.htm
45666	Japan	Turkey	0-1	FALSE	FALSE	1/8 FINAL	FALSE	2002	18-06-2002 (15:30 h)	15:30	Miyagi Sutajiamu Ì¢åÛåÓ Miyagi Stadium (Miyagi)	Pierluigi Collina (ITA)	2002_KJ_FS.htm
